name,busmap
way/118231876-300,NO0 0
way/120279477-300,NO0 0
way/128406208-300,NO0 0
way/187555858-300,NO0 0
way/197866182-420,NO0 0
way/202200066-420,NO0 0
way/205115991-420,NO0 0
way/206628449-300,NO0 0
way/229806969-420,NO0 0
way/229806970-300,NO0 0
way/232893576-420,NO0 0
way/240202234-420,NO0 0
way/244179408-420,NO0 0
way/252924745-420,NO0 0
way/254428135-420,NO0 0
way/261717967-300,NO0 0
way/287115458-300,NO0 0
way/287685850-300,NO0 0
way/288812256-300,NO0 0
way/290360704-300,NO0 0
way/290373414-300,NO0 0
way/290390502-300,NO0 0
way/290562151-300,NO0 0
way/295444099-300,NO0 0
way/296229069-300,NO0 0
way/297388897-300,NO0 0
way/307323708-300,NO0 0
way/350332649-300,NO0 0
way/355844786-300,NO0 0
way/358915801-420,NO0 0
way/37907251-420,NO0 0
way/400655824-300,NO0 0
way/430780474-300,NO0 0
way/432965765-300,NO0 0
way/445514503-300,NO0 0
way/475820066-420,NO0 0
way/493018044-420,NO0 0
way/51854396-300,NO0 0
way/51855380-420,NO0 0
way/546262597-300,NO0 0
way/547743430-420,NO0 0
way/548201553-420,NO0 0
way/548473094-420,NO0 0
way/548709529-420,NO0 0
way/551964031-420,NO0 0
way/554551085-300,NO0 0
way/572898616-420,NO0 0
way/572898618-420,NO0 0
way/572898626-420,NO0 0
way/577998803-420,NO0 0
way/60495669-300,NO0 0
way/631983832-300,NO0 0
way/633896066-420,NO0 0
way/636875282-300,NO0 0
way/637005916-300,NO0 0
way/640796702-300,NO0 0
way/648848845-300,NO0 0
way/71356608-300,NO0 0
way/749676336-300,NO0 0
way/799370310-300,NO0 0
way/830770515-300,NO0 0
way/842385259-420,NO0 0
relation/18085709-400,PL1 0
relation/9399771-220,PL1 0
virtual_relation/2674033:a:1-400,PL1 0
virtual_relation/2674035:b:1-400,PL1 0
virtual_relation/5589533:0-400,PL1 0
virtual_relation/5594443:b:1-400,PL1 0
virtual_relation/5594443:d:1-400,PL1 0
virtual_relation/5594532:b:1-400,PL1 0
virtual_relation/5596461:1-220,PL1 0
virtual_relation/5596469:a:1-400,PL1 0
virtual_relation/5596643:a:1-220,PL1 0
virtual_relation/5598024:a:1-220,PL1 0
virtual_relation/5598027:b:1-220,PL1 0
virtual_relation/5598027:c:1-220,PL1 0
virtual_relation/5598129:a:1-220,PL1 0
virtual_way/1022361986:1-220,PL1 0
virtual_way/1148150975:1-400,PL1 0
virtual_way/130849502:1-400,PL1 0
virtual_way/145735629:0-220,PL1 0
virtual_way/1464015282:0-220,PL1 0
virtual_way/148989154:1-400,PL1 0
virtual_way/160595147:1-220,PL1 0
virtual_way/169288047:1-220,PL1 0
virtual_way/170000475:0-220,PL1 0
virtual_way/170000475:1-220,PL1 0
virtual_way/171092657:1-220,PL1 0
virtual_way/171839055:1-220,PL1 0
virtual_way/172089700:1-220,PL1 0
virtual_way/172279656:1-220,PL1 0
virtual_way/172447170:0-220,PL1 0
virtual_way/267951110:1-220,PL1 0
virtual_way/281264247:0-220,PL1 0
virtual_way/312025417:1-220,PL1 0
virtual_way/317833627:1-220,PL1 0
virtual_way/338117837:0-220,PL1 0
virtual_way/365716342:1-220,PL1 0
virtual_way/365716344:1-400,PL1 0
virtual_way/375527889:1-220,PL1 0
virtual_way/384345923:1-400,PL1 0
virtual_way/39025982:1-220,PL1 0
virtual_way/39992876:0-400,PL1 0
virtual_way/41454613:0-220,PL1 0
virtual_way/451058808:1-220,PL1 0
virtual_way/617971664:1-400,PL1 0
virtual_way/617980105:1-400,PL1 0
virtual_way/680567890:1-400,PL1 0
virtual_way/816139316:1-400,PL1 0
virtual_way/845649424:1-400,PL1 0
virtual_way/868341019:1-400,PL1 0
virtual_way/905049974:1-220,PL1 0
way/101914781-220,PL1 0
way/101915790-220,PL1 0
way/101982559-220,PL1 0
way/102165724-220,PL1 0
way/1022342082-220,PL1 0
way/111615226-220,PL1 0
way/112614319-400,PL1 0
way/115801644-220,PL1 0
way/121656686-220,PL1 0
way/133537926-220,PL1 0
way/135598292-220,PL1 0
way/139452056-220,PL1 0
way/144646702-400,PL1 0
way/145037309-220,PL1 0
way/148060965-400,PL1 0
way/148197330-220,PL1 0
way/153838553-220,PL1 0
way/154510504-400,PL1 0
way/154838041-220,PL1 0
way/154894455-400,PL1 0
way/158232924-220,PL1 0
way/166710856-400,PL1 0
way/166838338-400,PL1 0
way/170249563-220,PL1 0
way/170316833-220,PL1 0
way/170368942-220,PL1 0
way/171383831-220,PL1 0
way/171917072-400,PL1 0
way/173582810-220,PL1 0
way/175406958-220,PL1 0
way/177749653-220,PL1 0
way/178756295-220,PL1 0
way/179279860-220,PL1 0
way/180535363-220,PL1 0
way/180542657-220,PL1 0
way/183945016-220,PL1 0
way/184899160-220,PL1 0
way/185454704-220,PL1 0
way/185459155-220,PL1 0
way/189501431-220,PL1 0
way/189851841-220,PL1 0
way/191035265-220,PL1 0
way/191352746-220,PL1 0
way/194903381-220,PL1 0
way/199098050-220,PL1 0
way/199098053-220,PL1 0
way/199098055-220,PL1 0
way/215282393-400,PL1 0
way/216975352-220,PL1 0
way/217899005-220,PL1 0
way/228154083-220,PL1 0
way/238640596-220,PL1 0
way/241842600-220,PL1 0
way/251239544-220,PL1 0
way/255232597-220,PL1 0
way/255277953-400,PL1 0
way/255284259-220,PL1 0
way/255293403-400,PL1 0
way/255972326-400,PL1 0
way/255973806-400,PL1 0
way/276291999-220,PL1 0
way/29098336-220,PL1 0
way/29115701-220,PL1 0
way/291375946-220,PL1 0
way/29139402-220,PL1 0
way/293484891-220,PL1 0
way/293484894-220,PL1 0
way/293489607-400,PL1 0
way/32036484-220,PL1 0
way/32943179-220,PL1 0
way/336990960-220,PL1 0
way/35366436-220,PL1 0
way/385098015-400,PL1 0
way/385118244-400,PL1 0
way/385539724-220,PL1 0
way/39428977-220,PL1 0
way/40062974-220,PL1 0
way/40946784-400,PL1 0
way/40946790-220,PL1 0
way/44389929-220,PL1 0
way/46092396-220,PL1 0
way/46235456-220,PL1 0
way/534238983-220,PL1 0
way/66051759-220,PL1 0
way/66161634-220,PL1 0
way/668348943-220,PL1 0
way/726776987-220,PL1 0
way/72879943-220,PL1 0
way/79033485-400,PL1 0
way/86494356-400,PL1 0
way/87667718-220,PL1 0
way/88544449-220,PL1 0
way/912842670-400,PL1 0
way/91384044-400,PL1 0
way/98634956-220,PL1 0
way/99593626-220,PL1 0
relation/10153505-400,SE0 0
relation/10629005-400,SE0 0
relation/11334274-400,SE0 0
relation/11964241-400,SE0 0
relation/11971282-400,SE0 0
relation/12606773-220,SE0 0
relation/13889505-220,SE0 0
relation/14939275-400,SE0 0
relation/15654150-220,SE0 0
relation/15657009-400,SE0 0
relation/15657011-220,SE0 0
relation/18160532-400,SE0 0
relation/6081310-400,SE0 0
relation/7107330-220,SE0 0
relation/7108546-220,SE0 0
relation/7123679-220,SE0 0
relation/7313829-220,SE0 0
relation/7319976-220,SE0 0
virtual_relation/5963403:0-400,SE0 0
virtual_way/1026326337:1-220,SE0 0
virtual_way/117364892:0-220,SE0 0
virtual_way/12004715:1-220,SE0 0
virtual_way/12017732:1-400,SE0 0
virtual_way/14888802:a:1-400,SE0 0
virtual_way/160474490:0-400,SE0 0
virtual_way/168935346:a:1-220,SE0 0
virtual_way/172201472:1-400,SE0 0
virtual_way/188965945:1-400,SE0 0
virtual_way/200507299:1-400,SE0 0
virtual_way/23813112:0-400,SE0 0
virtual_way/24415566:1-220,SE0 0
virtual_way/261279870:1-220,SE0 0
virtual_way/263705490:1-400,SE0 0
virtual_way/263708229:0-400,SE0 0
virtual_way/263708237:0-400,SE0 0
virtual_way/263708237:1-400,SE0 0
virtual_way/263708249:1-400,SE0 0
virtual_way/263710358:1-400,SE0 0
virtual_way/278505921:1-400,SE0 0
virtual_way/278968691:0-220,SE0 0
virtual_way/278968694:1-220,SE0 0
virtual_way/280827026:1-400,SE0 0
virtual_way/38105001:0-400,SE0 0
virtual_way/469897923:a:1-220,SE0 0
virtual_way/50257553:0-400,SE0 0
virtual_way/71892564:0-400,SE0 0
way/101320612-400,SE0 0
way/1013436462-400,SE0 0
way/1022235514-220,SE0 0
way/1025505726-400,SE0 0
way/1028201096-400,SE0 0
way/106607138-220,SE0 0
way/1207952344-400,SE0 0
way/1237755672-400,SE0 0
way/1265541077-400,SE0 0
way/1265541078-400,SE0 0
way/1302595553-400,SE0 0
way/138622087-220,SE0 0
way/144381726-220,SE0 0
way/1451345383-400,SE0 0
way/160474491-220,SE0 0
way/168056174-220,SE0 0
way/168351799-220,SE0 0
way/168908158-220,SE0 0
way/168935344-220,SE0 0
way/172201471-400,SE0 0
way/187832596-220,SE0 0
way/200052139-400,SE0 0
way/200222142-400,SE0 0
way/200224266-400,SE0 0
way/200772307-220,SE0 0
way/207159887-400,SE0 0
way/208965529-400,SE0 0
way/209175136-220,SE0 0
way/220076858-400,SE0 0
way/23470015-400,SE0 0
way/236759846-400,SE0 0
way/241937764-400,SE0 0
way/252824769-400,SE0 0
way/255570234-220,SE0 0
way/255820193-400,SE0 0
way/256147227-220,SE0 0
way/257920140-400,SE0 0
way/260770703-400,SE0 0
way/260986936-220,SE0 0
way/261447466-220,SE0 0
way/262859794-400,SE0 0
way/263688590-400,SE0 0
way/263697062-400,SE0 0
way/263701163-400,SE0 0
way/265416362-400,SE0 0
way/26755070-220,SE0 0
way/278497532-400,SE0 0
way/278505918-400,SE0 0
way/278968690-400,SE0 0
way/278968695-400,SE0 0
way/279194469-220,SE0 0
way/279212108-220,SE0 0
way/279842937-400,SE0 0
way/281023714-400,SE0 0
way/281390335-400,SE0 0
way/283078113-220,SE0 0
way/28390455-400,SE0 0
way/284127778-400,SE0 0
way/284182193-400,SE0 0
way/284869911-220,SE0 0
way/286857165-400,SE0 0
way/287753969-400,SE0 0
way/287756074-400,SE0 0
way/292593503-400,SE0 0
way/294798805-220,SE0 0
way/294897999-400,SE0 0
way/299750661-220,SE0 0
way/375751481-220,SE0 0
way/38105008-220,SE0 0
way/41906390-400,SE0 0
way/44636668-400,SE0 0
way/469402329-220,SE0 0
way/470977068-220,SE0 0
way/471002829-220,SE0 0
way/471015841-220,SE0 0
way/471732548-220,SE0 0
way/51252509-400,SE0 0
way/52956134-400,SE0 0
way/57675923-400,SE0 0
way/718209950-400,SE0 0
way/80702333-400,SE0 0
way/900170041-400,SE0 0
way/934908818-400,SE0 0
